CAGDP9 Real GDP by county and metropolitan area 1
CAGDP9 Real GDP by county and metropolitan area 1
County
GeoFips,GeoName,2017,2018,2019,2020,2021,2022
51105,"Lee, VA",388534,389750,382405,394518,384280,376911
51107,"Loudoun, VA",26813789,28280364,29573439,28724761,31763949,33771834
51109,"Louisa, VA",2212625,2215513,2203974,2158630,2261869,2238553
51111,"Lunenburg, VA",234850,234697,237911,235365,233863,230025
51113,"Madison, VA",346389,345656,341040,343520,349290,363273
51115,"Mathews, VA",176379,187095,193217,191727,188658,185800
51117,"Mecklenburg, VA",989023,999871,1019528,1077508,1100600,1099951
51119,"Middlesex, VA",382854,378703,372513,359334,365714,365585
51125,"Nelson, VA",491384,508702,503489,491519,536595,563612
51127,"New Kent, VA",498917,522229,576854,609938,642351,630942
51131,"Northampton, VA",463951,472940,472520,500871,443533,395919
51133,"Northumberland, VA",394932,419773,447573,422833,403725,383097
51135,"Nottoway, VA",506789,513849,529279,485267,507870,552648
51137,"Orange, VA",1140428,1192570,1174100,1121822,1114530,1045916
51139,"Page, VA",585930,600988,610082,534689,612531,690215
51141,"Patrick, VA",413502,397257,398483,370012,375966,375171
51145,"Powhatan, VA",778179,776904,821000,809566,829678,835209
51147,"Prince Edward, VA",716091,721188,738956,704838,732332,731520
51155,"Pulaski, VA",1180601,1323405,1388056,1266253,1411730,1573994
51157,"Rappahannock, VA",311103,283595,285677,275607,297817,305139
51159,"Richmond, VA",260340,276759,272407,285060,287700,274852
51167,"Russell, VA",636569,694704,685321,681599,650526,633533
51169,"Scott, VA",393971,423906,425364,408532,408672,410808
51171,"Shenandoah, VA",1563551,1679087,1774235,1671367,1729675,1801065
51173,"Smyth, VA",1003317,1028903,1037261,976951,1021331,1050205
51179,"Stafford, VA",5427334,5651406,5745261,6000830,6362130,6447173
51181,"Surry, VA",1207768,1090150,1155021,1135621,1091108,1224350
51183,"Sussex, VA",328656,320844,346380,338250,361066,322233
51185,"Tazewell, VA",1191744,1232645,1190242,1141607,1116833,1172985
51187,"Warren, VA",1758686,1711286,1811698,1760017,1722396,1815278
51193,"Westmoreland, VA",450849,470565,478117,492396,465424,439101
51197,"Wythe, VA",1716648,1606252,1446935,1405032,1439266,1520838
51510,"Alexandria (Independent City), VA",15081071,15230199,14974340,14462514,14895207,14979536
51550,"Chesapeake (Independent City), VA",10081767,10335901,10523558,10680640,11007366,11218526
51650,"Hampton (Independent City), VA",6665700,6580513,6660504,6618066,6694614,6665814
51700,"Newport News (Independent City), VA",12322800,13128148,13627777,13669923,14533311,15339116
51710,"Norfolk (Independent City), VA",21628031,19931986,19200787,18962549,20103020,20534141
51740,"Portsmouth (Independent City), VA",5886680,5807692,6129334,6052599,6151098,6192136
51760,"Richmond (Independent City), VA",22575624,23130169,23522992,23630347,24590280,25350816
51770,"Roanoke (Independent City), VA",7098974,7125071,7079474,7007938,7465819,7617071
51800,"Suffolk (Independent City), VA",3671560,3734372,3882219,3935576,4083173,4083418
51810,"Virginia Beach (Independent City), VA",22325354,21818147,22335512,22084798,23102181,23245091
51901,"Albemarle + Charlottesville, VA*",11560398,11844942,11879525,11469466,12539076,12901635
51903,"Alleghany + Covington, VA*",856831,881760,896654,823816,866302,865140
51907,"Augusta, Staunton + Waynesboro, VA*",5064115,5135189,5150015,4919741,5140168,5295475
51911,"Campbell + Lynchburg, VA*",6946511,7365271,7389135,7099334,7282517,7301812
51913,"Carroll + Galax, VA*",969032,961547,942633,911112,916999,924084
51918,"Dinwiddie, Colonial Heights + Petersburg, VA*",2791652,2833995,2832870,2774879,2826770,2914662
51919,"Fairfax, Fairfax City + Falls Church, VA*",114188029,119273660,125609583,125345421,133352801,137925802
51921,"Frederick + Winchester, VA*",6434285,6566665,6745498,6832732,7216217,7220706
51923,"Greensville + Emporia, VA*",798404,849400,1385945,1390115,1503597,1574256
51929,"Henry + Martinsville, VA*",2088402,2137635,2201421,2144017,2213307,2214765
51931,"James City + Williamsburg, VA*",5178966,5245569,5207826,5210669,5515671,5769225
51933,"Montgomery + Radford, VA*",5332180,5516035,5374176,5267213,5564733,5777746
51939,"Pittsylvania + Danville, VA*",3375083,3455715,3463846,3312560,3387666,3452985
51941,"Prince George + Hopewell, VA*",3828943,3884305,3862732,3898553,3852553,3799065
51942,"Prince William, Manassas + Manassas Park, VA*",20424444,20981879,21798355,21565436,22278610,22585884
51944,"Roanoke + Salem, VA*",6008440,6161165,6076687,5868411,6143624,6189165
51945,"Rockbridge, Buena Vista + Lexington, VA*",1233479,1230010,1285745,1207472,1226764,1269066
51947,"Rockingham + Harrisonburg, VA*",7664982,7859692,7984577,7590097,8204969,8693159
51949,"Southampton + Franklin, VA*",738051,740048,811748,743804,794928,802221
51951,"Spotsylvania + Fredericksburg, VA*",6117824,6301247,6392115,6383365,6796218,6996859
51953,"Washington + Bristol, VA*",3422510,3558468,3477367,3452419,3577262,3683432
51955,"Wise + Norton, VA*",1538821,1554668,1454597,1422293,1494787,1602095
51958,"York + Poquoson, VA*",2724319,2825378,2878277,2639054,2798047,2853838
53001,"Adams, WA",728684,829427,879537,903697,848784,993916
53003,"Asotin, WA",618134,638182,652902,657568,690061,684569
53005,"Benton, WA",11194529,11510455,11879894,11478886,12089828,12003056
53007,"Chelan, WA",4462566,4554522,4632063,4540557,4813217,4899098
53009,"Clallam, WA",2449235,2515426,2560039,2501467,2698536,2669936
53011,"Clark, WA",20074346,21401484,22133779,22164411,24490108,24511742
53013,"Columbia, WA",351595,339240,345341,333032,337883,345160
53015,"Cowlitz, WA",4700051,4907501,5231999,5302398,5473446,5449102
53017,"Douglas, WA",1891431,1881727,1851350,1866829,1857454,1905866
53019,"Ferry, WA",177135,167798,171981,190828,189452,184698
53021,"Franklin, WA",3493691,3711236,3865768,3925358,4104087,4203214
53023,"Garfield, WA",133517,151822,160888,173024,161627,181443
53025,"Grant, WA",5748710,5756388,5674582,5762071,5680025,5810498
53027,"Grays Harbor, WA",2441663,2480422,2566512,2430348,2651045,2644418
53029,"Island, WA",3326986,3202992,3267413,3307517,3542711,3442637
53031,"Jefferson, WA",1009763,1090443,1117262,1079300,1144422,1161813
53033,"King, WA",277284701,300927821,321283723,329239691,357017192,367176011
53035,"Kitsap, WA",11972570,12262750,12396819,12734085,13081004,13211612
53037,"Kittitas, WA",1652765,1734680,1781192,1812988,1895579,1874167
53039,"Klickitat, WA",1312267,1530808,1730690,1588044,1658608,1636567
53041,"Lewis, WA",3096134,3245828,3505738,3423053,3478052,3576678
53043,"Lincoln, WA",382635,422841,442553,489660,483398,520372
53045,"Mason, WA",1526522,1635386,1637065,1587194,1676333,1683356
53047,"Okanogan, WA",1499877,1438241,1404083,1464428,1490821,1411887
53049,"Pacific, WA",697002,713761,731643,727340,757522,742289
53051,"Pend Oreille, WA",580464,591238,568598,486306,486230,522873
53053,"Pierce, WA",41118781,43166237,44500344,44792744,47245996,47097871
53055,"San Juan, WA",759955,791057,782271,775348,867694,892560
53057,"Skagit, WA",6537005,6635744,6669840,6679499,6730598,6468582
53059,"Skamania, WA",276160,272035,269001,270333,296044,305994
53061,"Snohomish, WA",49789851,51629801,52258308,45864728,47607563,48304328
53063,"Spokane, WA",24438959,25708297,26427703,26628547,28849199,28861522
53065,"Stevens, WA",1041027,1056287,1094466,1087448,1146544,1150506
53067,"Thurston, WA",12907242,13734622,14060838,13747480,14725118,15179737
53069,"Wahkiakum, WA",84003,87124,92005,99504,98215,102526
53071,"Walla Walla, WA",3407116,3451733,3469095,3238194,3305840,3417318
53073,"Whatcom, WA",11651236,12557637,13655023,14158405,14284199,13584365
53075,"Whitman, WA",2364592,2545443,2596355,2593106,2614265,2691438
53077,"Yakima, WA",9986455,10545549,10696037,10523373,10676322,10476526
54001,"Barbour, WV",386989,371656,396236,381116,383938,477730
54003,"Berkeley, WV",3797899,4054309,4047777,3981076,4149768,4075738
54005,"Boone, WV",669733,669872,640475,576144,587576,653743
54007,"Braxton, WV",324102,316367,323758,320204,301722,293222
54009,"Brooke, WV",863993,902094,937818,950274,981909,836967
54011,"Cabell, WV",4807467,4953451,4989208,4771531,4855011,4988932
54013,"Calhoun, WV",121353,118197,117527,113046,117640,110526
54015,"Clay, WV",130668,121696,126812,120464,124188,117029
54017,"Doddridge, WV",697097,607779,640961,724800,588940,500087
54019,"Fayette, WV",1082047,1080764,1089244,984893,1007469,1107199
54021,"Gilmer, WV",179898,177796,178005,177620,175054,166408
54023,"Grant, WV",504028,462805,441218,465939,460276,445441
54025,"Greenbrier, WV",1179223,1203264,1193985,1147456,1153527,1115659
54027,"Hampshire, WV",430590,436655,447053,442429,450068,457427
54029,"Hancock, WV",1078354,1040016,1045699,997805,955697,964192
54031,"Hardy, WV",505969,533931,565412,560423,614500,631107
54033,"Harrison, WV",4215792,4500870,4442523,4272559,4343812,4333795
54035,"Jackson, WV",841256,1518765,995296,902083,802342,795376
54037,"Jefferson, WV",1727463,1797502,1844908,1749447,1883138,1862402
54039,"Kanawha, WV",10880397,10967520,10852764,10235639,10632536,10762317
54041,"Lewis, WV",628223,716967,699520,556563,535727,520858
54043,"Lincoln, WV",289629,248045,250201,229712,245155,235828
54045,"Logan, WV",1193370,1270844,1286797,1116705,1212817,1397203
54047,"McDowell, WV",566763,551438,570664,521347,489989,531552
54049,"Marion, WV",2267248,2242400,2299842,1945613,2033784,2168076
54051,"Marshall, WV",2439888,2685224,2635713,2528704,2508763,2593250
54053,"Mason, WV",745991,723952,802584,762840,777909,693364
54055,"Mercer, WV",1730135,1712039,1734188,1638973,1680730,1700038
54057,"Mineral, WV",721744,759822,800726,876934,916583,958033
54059,"Mingo, WV",705413,714668,659924,493891,438291,520422
54061,"Monongalia, WV",7077561,7122923,6897980,6849447,7145092,7181398
54063,"Monroe, WV",205871,180351,190989,202336,211059,211057
54065,"Morgan, WV",323968,340284,352562,328092,340749,333730
54067,"Nicholas, WV",629857,639952,638608,636189,617665,640028
54069,"Ohio, WV",3772149,3826611,3704214,3433940,3473649,3589091
54071,"Pendleton, WV",174749,141958,150538,145515,157421,184863
54073,"Pleasants, WV",552322,541356,482830,468312,517629,551594
54075,"Pocahontas, WV",275874,266851,276749,279695,275643,266493
54077,"Preston, WV",769425,789954,763634,744557,774182,747062
54079,"Putnam, WV",2770280,3038345,2930986,2815268,2817163,2900856
54081,"Raleigh, WV",2908065,2984299,3095818,2933349,3016084,3130413
54083,"Randolph, WV",890604,911496,932430,893456,879749,844922
54085,"Ritchie, WV",574948,580058,645875,687729,612218,550187
54087,"Roane, WV",284583,300416,303855,299404,289114,285428
54089,"Summers, WV",213591,205088,213575,213169,210441,210793
54091,"Taylor, WV",483546,479246,522138,561456,532027,590102
54093,"Tucker, WV",323592,322654,310297,308129,297823,328967
54095,"Tyler, WV",593402,604377,756147,1038468,1158360,1036490
54097,"Upshur, WV",732210,711525,740446,710665,712245,689916
54099,"Wayne, WV",977965,1027094,1031292,950520,969146,989347
54101,"Webster, WV",151718,152428,158131,152617,140546,137784
54103,"Wetzel, WV",613907,546089,583659,842772,866692,977745
54105,"Wirt, WV",66874,71476,65185,63917,85587,69663
54107,"Wood, WV",3543554,3608539,3472699,3450770,3586907,3574890
54109,"Wyoming, WV",549112,561113,515971,522723,533509,698761
55001,"Adams, WI",529158,534329,583029,591436,579195,547419
55003,"Ashland, WI",741338,720001,737554,692172,683558,675210
55005,"Barron, WI",2062501,2226047,2089337,2056469,2121638,2147689
55007,"Bayfield, WI",412655,440081,448755,412724,428814,409605
55009,"Brown, WI",18156397,18798073,18848688,18424106,18818089,19107490
55011,"Buffalo, WI",494052,554928,479924,512576,522590,577602
55013,"Burnett, WI",525401,525148,539934,510016,519130,508928
55015,"Calumet, WI",1503892,1551198,1577919,1548223,1652809,1666786
55017,"Chippewa, WI",2659863,2728620,2808512,2717679,2778068,2751784
55019,"Clark, WI",1395221,1440791,1418414,1331886,1316078,1327738
55021,"Columbia, WI",2854393,2870617,2817285,2736307,2798161,2691480
55023,"Crawford, WI",749888,738233,720147,704432,708286,700788
55025,"Dane, WI",41786661,43481179,44841506,43885527,46349618,47231963
55027,"Dodge, WI",3675552,3713802,3690752,3578816,3805060,3742959
55029,"Door, WI",1273384,1317567,1330895,1292635,1381162,1357875
55031,"Douglas, WI",1991258,1779116,1802331,1751667,1776421,1760641
55033,"Dunn, WI",1773313,1825732,1837240,1840862,1893180,1850541
55035,"Eau Claire, WI",6289897,6416209,6528726,6128229,6360352,6438940
55037,"Florence, WI",124911,125349,131863,117303,124813,126173
55039,"Fond du Lac, WI",5100413,5214222,5278635,5020548,5150611,5174306
55041,"Forest, WI",315507,330217,318337,300653,293704,295483
55043,"Grant, WI",2233253,2316516,2266346,2142819,2205759,2178795
55045,"Green, WI",1731902,1796159,1845636,1719104,1823659,1883570
55047,"Green Lake, WI",657038,665106,642434,612414,639076,639205
55049,"Iowa, WI",1039866,1105331,1137093,1085528,1133974,1220310
55051,"Iron, WI",183215,174794,182364,167625,165920,159118
55053,"Jackson, WI",871704,932104,863448,812754,823643,816595
55055,"Jefferson, WI",3543689,3484637,3513027,3391449,3614415,3646527
55057,"Juneau, WI",922640,924395,941763,899216,960441,912815
55059,"Kenosha, WI",7234010,7206020,7213480,7253012,7621564,7649149
55061,"Kewaunee, WI",854583,829449,860863,751484,755112,716327
55063,"La Crosse, WI",7421441,7577539,7683297,7355354,7550759,7532653
55065,"Lafayette, WI",575874,604602,584035,584261,595052,605187
55067,"Langlade, WI",752062,753585,733881,736903,712166,676197
55069,"Lincoln, WI",1448542,1379590,1377275,1323056,1306457,1284727
55071,"Manitowoc, WI",4068405,3962069,3989046,3866977,3941880,3902479
55073,"Marathon, WI",8263012,8527810,8984676,8497281,8805695,8761912
55075,"Marinette, WI",1928671,2012913,1986765,1896893,1913521,1941221
55077,"Marquette, WI",425505,425763,431090,413881,426792,428620
55078,"Menominee, WI",161696,162012,160583,146945,165899,172532
55079,"Milwaukee, WI",57690957,58865717,59241974,56561507,59158330,60057834
55081,"Monroe, WI",2285980,2397885,2316665,2239107,2294228,2288756
55083,"Oconto, WI",994058,1020360,1035347,1003314,1028572,994369
55085,"Oneida, WI",1688306,1765739,1726896,1732701,1746665,1718155
55087,"Outagamie, WI",12306116,12690491,13005495,12390226,12655894,12528296
55089,"Ozaukee, WI",5305951,5275024,5429670,5131932,5139084,5205595
55091,"Pepin, WI",245861,250421,258279,272382,289857,280283
55093,"Pierce, WI",1104012,1177140,1123048,1140504,1166364,1163597
55095,"Polk, WI",1526846,1549681,1553621,1552516,1572511,1561486
55097,"Portage, WI",4036488,4143485,4288737,4034138,4179936,4136598
55099,"Price, WI",608827,593139,611563,570980,561192,555952
55101,"Racine, WI",8168961,8307502,8287192,8326223,8430514,8389160
55103,"Richland, WI",740352,714053,745812,671209,674119,703671
55105,"Rock, WI",6935931,7300585,7509709,7466909,7687625,7784497
55107,"Rusk, WI",558114,533338,548592,541354,516369,502872
55109,"St. Croix, WI",3878290,3977167,4014695,3991990,4178015,4177004
55111,"Sauk, WI",3714789,3841918,3988091,3723209,4038703,3962726
55113,"Sawyer, WI",672743,655589,701015,677658,681507,675252
55115,"Shawano, WI",1324856,1323695,1370392,1325803,1297258,1266221
55117,"Sheboygan, WI",7028622,7126252,6985730,6835019,6975399,6777935
55119,"Taylor, WI",859281,845858,853546,846178,806404,764685
55121,"Trempealeau, WI",1372876,1391979,1345854,1269353,1355583,1362055
55123,"Vernon, WI",1082886,1108518,1054103,1039165,1041604,1013361
55125,"Vilas, WI",948755,988657,925816,890247,871457,854104
55127,"Walworth, WI",4344817,4422337,4508092,4354189,4547339,4560662
55129,"Washburn, WI",600223,601046,608228,576582,590411,572215
55131,"Washington, WI",6519931,6660594,6834090,6356202,6674148,6599490
55133,"Waukesha, WI",29764399,30040539,30939346,30331247,31663716,31804701
55135,"Waupaca, WI",1998537,1982083,1989442,1901991,1925343,1907624
55137,"Waushara, WI",630113,642388,674454,623489,664891,647780
55139,"Winnebago, WI",10256853,10515988,10856396,10683815,10899145,10843847
55141,"Wood, WI",3959282,3959037,4155293,4117007,4022830,3911458
56001,"Albany, WY",1577300,1551129,1507601,1528034,1559662,1615817
56003,"Big Horn, WY",499564,498360,513832,484441,478601,473264
56005,"Campbell, WY",5405708,5262255,5246330,5018330,4804657,5697657
56007,"Carbon, WY",1129255,1177613,1366784,1129149,1279940,1197069
56009,"Converse, WY",1122856,1266004,1750724,1490663,1268444,1334272
56011,"Crook, WY",309349,302336,298747,317596,312442,310992
56013,"Fremont, WY",1729469,1707182,1602650,1565301,1506216,1505961
56015,"Goshen, WY",494990,505645,481795,455749,465742,439435
56017,"Hot Springs, WY",220207,236230,219052,279151,258512,239338
56019,"Johnson, WY",403444,389906,386603,395441,397026,388127
56021,"Laramie, WY",5428708,5727043,6009411,5664112,5986116,5846867
56023,"Lincoln, WY",819197,806837,838215,843145,837924,872367
56025,"Natrona, WY",5594566,5920361,5678124,5070249,5001565,4988595
56027,"Niobrara, WY",119805,126763,117197,133203,115485,100291
56029,"Park, WY",1480255,1497680,1527142,1364816,1408729,1456902
